st_name,user_name,user_id,local_guide,rating_stars,time_num,time_unit,comment,create_date,update_date
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,Harrison Chien,https://www.google.com/maps/contrib/111211856843528854437/reviews?hl=zh-TW,10 則評論,5 顆星,1,天,店員服務好，出餐速度快，很推薦這家喔,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,許毓盛,https://www.google.com/maps/contrib/101417517548622356637/reviews?hl=zh-TW,在地嚮導 · 18 則評論 · 9 張相片,5 顆星,1,天,整體很好吃 雞排的份量非常的大份 無骨鹹酥雞上次吃也很好吃,2025-05-06,2025-05-06
巷口炸雞 逢甲店,fly jarniz,https://www.google.com/maps/contrib/106897791820752997621/reviews?hl=zh-TW,,5 顆星,18,小時,謝謝老闆幫我加爆梅粉,2025-05-06,2025-05-06
巷口炸雞 逢甲店,邱御維,https://www.google.com/maps/contrib/105909473982526878723/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,18,小時,,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),Proman TW,https://www.google.com/maps/contrib/102641291261672498218/reviews?hl=zh-TW,10 則評論 · 14 張相片,5 顆星,11,小時,我很愛逢甲這件經濟又實惠的炸物店不只有美味好吃的炸物還有沁涼解渴的飲料,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),林鄰發,https://www.google.com/maps/contrib/114366806919642961598/reviews?hl=zh-TW,8 張相片,5 顆星,12,小時,好,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),鍾佳怡,https://www.google.com/maps/contrib/113869952347519805606/reviews?hl=zh-TW,4 則評論 · 4 張相片,5 顆星,13,小時,便宜好喝！,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),劉政豪,https://www.google.com/maps/contrib/113793133416190606136/reviews?hl=zh-TW,10 則評論,5 顆星,15,小時,,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),李奕安,https://www.google.com/maps/contrib/117813383802731738776/reviews?hl=zh-TW,1 張相片,5 顆星,21,小時,我每次都買泰式雞排便宜又好吃，效率極快，服務態度還不錯…會再次上門購買…,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),Jamie Lin,https://www.google.com/maps/contrib/116730701838475539180/reviews?hl=zh-TW,7 則評論 · 3 張相片,5 顆星,21,小時,超級好吃，人員服務熱情！,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),TSAI蔡,https://www.google.com/maps/contrib/113917790304463578204/reviews?hl=zh-TW,在地嚮導 · 28 則評論 · 5 張相片,1 顆星,1,天,"點個外送等了一個小時 送來的東西都冷掉的
很忙就不要接單啊 雞排備注不要切還是切了
備注有什麼用？？？
花了三百塊受氣 等到來都不想吃",2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),吳家齊,https://www.google.com/maps/contrib/104579103549023892506/reviews?hl=zh-TW,3 則評論 · 1 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),u Abiyu,https://www.google.com/maps/contrib/108851879122932293903/reviews?hl=zh-TW,7 則評論 · 1 張相片,5 顆星,1,天,紅茶20很大杯👍 …,2025-05-06,2025-05-06
黃G紅炸雞、茶飲 (逢甲總店),Chun Zhang,https://www.google.com/maps/contrib/100204194615469747476/reviews?hl=zh-TW,13 則評論 · 3 張相片,5 顆星,1,天,好吃，逢甲第一,2025-05-06,2025-05-06
憨哥倆炸串-逢甲店 炸串第一大品牌,Nico Yo,https://www.google.com/maps/contrib/102893082360287015097/reviews?hl=zh-TW,在地嚮導 · 13 則評論 · 13 張相片,3 顆星,21,小時,蠻適合嚐鮮的，種類偏少，整體環境空間，外場配置不錯有客桌椅，內場的話其實蠻替店員擔憂的，油煙蠻嚴重,2025-05-06,2025-05-06
梅香小吃,多,https://www.google.com/maps/contrib/109477762334095125726/reviews?hl=zh-TW,4 則評論 · 1 張相片,1 顆星,21,小時,"櫃檯高瘦的男生臉超臭 態度跟口氣很差 每次去都一樣 不爽就不要做

餐點部分真的是盤子在吃的，一些肉跟一顆蛋還有白飯要快一個便當的錢 😍 …",2025-05-06,2025-05-06
鐵拳極炙牛排,安,https://www.google.com/maps/contrib/109066377151880605321/reviews?hl=zh-TW,,5 顆星,42,分鐘,,2025-05-06,2025-05-06
鐵拳極炙牛排,王新期,https://www.google.com/maps/contrib/109085353332017887330/reviews?hl=zh-TW,,5 顆星,53,分鐘,,2025-05-06,2025-05-06
鐵拳極炙牛排,J ie,https://www.google.com/maps/contrib/106960459730706937486/reviews?hl=zh-TW,7 則評論 · 1 張相片,5 顆星,17,小時,,2025-05-06,2025-05-06
鐵拳極炙牛排,林子琳,https://www.google.com/maps/contrib/108790933496696137202/reviews?hl=zh-TW,10 則評論,5 顆星,19,小時,,2025-05-06,2025-05-06
鐵拳極炙牛排,XX 顏 (eric yen),https://www.google.com/maps/contrib/112399106650983869176/reviews?hl=zh-TW,在地嚮導 · 258 則評論 · 778 張相片,5 顆星,19,小時,好吃,2025-05-06,2025-05-06
鐵拳極炙牛排,ann Tseng,https://www.google.com/maps/contrib/117568556057351938413/reviews?hl=zh-TW,11 則評論 · 3 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
鐵拳極炙牛排,吳宛儒,https://www.google.com/maps/contrib/105676395492685790507/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,好吃,2025-05-06,2025-05-06
鐵拳極炙牛排,謝文正,https://www.google.com/maps/contrib/100819171620965879352/reviews?hl=zh-TW,在地嚮導 · 35 則評論 · 20 張相片,1 顆星,1,天,服務人員態度很差，問玉米濃湯沒了嗎？態度很不屑回說等等再補，都吃完了才看他們補上，面紙也沒了沒補！聽到其他客人大聲問沒面紙了嗎？也是吃完之後才補，不想做麻煩另謀他職嘛！還是嫌薪水太少告訴老闆啊！取餐也自己來，拜託牛排欸鐵板多燙啊！不會去下一次了附註說明一下排餐下木板很髒，玉米濃湯裡面都沒料，是太白粉湯嗎？（排餐吃完之後聊天時才補上的）真不知道為什麼Google評論還有4.3顆星？,2025-05-06,2025-05-06
鐵拳極炙牛排,りりー,https://www.google.com/maps/contrib/103832911815194763020/reviews?hl=zh-TW,6 則評論,5 顆星,1,天,餐點好吃 價格實惠,2025-05-06,2025-05-06
鐵拳極炙牛排,黃鈺惠,https://www.google.com/maps/contrib/108482045249641009221/reviews?hl=zh-TW,3 則評論 · 1 張相片,5 顆星,1,天,很好吃,2025-05-06,2025-05-06
鐵拳極炙牛排,徐明哲,https://www.google.com/maps/contrib/107593110744297282660/reviews?hl=zh-TW,,5 顆星,1,天,,2025-05-06,2025-05-06
鐵拳極炙牛排,洪啟龍,https://www.google.com/maps/contrib/112267837730313026649/reviews?hl=zh-TW,11 則評論 · 3 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
鐵拳極炙牛排,陳淑雯,https://www.google.com/maps/contrib/118230748212965112922/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
傻瓜麵,77,https://www.google.com/maps/contrib/114312837227080766007/reviews?hl=zh-TW,在地嚮導 · 59 則評論 · 28 張相片,1 顆星,25,分鐘,"快點降價！ 一碗澱粉蔥醬油醋跟一顆貢丸賣70$
你怎麼不去搶啊
開在大學旁邊卻賣著給觀光客的價格很討厭
這種暴利也不把店面用好一點 跟個烤箱一樣",2025-05-06,2025-05-06
阿華黑輪店（創始店 路邊攤）,小慧,https://www.google.com/maps/contrib/100497591746490418784/reviews?hl=zh-TW,在地嚮導 · 305 則評論 · 672 張相片,4 顆星,1,天,湯頭是真的很不錯,2025-05-06,2025-05-06
起家雞韓式炸雞 台中逢甲店,Tian-Chuan Kuo,https://www.google.com/maps/contrib/116273174222922476383/reviews?hl=zh-TW,在地嚮導 · 113 則評論 · 225 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
勝雞（原味鼎軒）,黃宇辰,https://www.google.com/maps/contrib/105690590171105673260/reviews?hl=zh-TW,3 則評論,5 顆星,1,天,"我最愛的鹹水雞店!
攤位乾淨，小菜種類很多
都很好吃，菇類特別好吃！
很特別的美味 別的地方吃不到!",2025-05-06,2025-05-06
勝雞（原味鼎軒）,Tony liu,https://www.google.com/maps/contrib/102425520910155094919/reviews?hl=zh-TW,10 則評論 · 2 張相片,5 顆星,1,天,用料實在，好吃👍 …,2025-05-06,2025-05-06
勝雞（原味鼎軒）,阿啊啊啊,https://www.google.com/maps/contrib/112561597142085355862/reviews?hl=zh-TW,在地嚮導 · 80 則評論 · 6 張相片,5 顆星,1,天,齁價😋,2025-05-06,2025-05-06
勝雞（原味鼎軒）,卓宏洋,https://www.google.com/maps/contrib/112095151216553038054/reviews?hl=zh-TW,14 則評論,5 顆星,1,天,餐點美味👍 …,2025-05-06,2025-05-06
勝雞（原味鼎軒）,Shunhsin,https://www.google.com/maps/contrib/100919994165918596478/reviews?hl=zh-TW,11 則評論 · 1 張相片,5 顆星,1,天,我覺得很好吃啊，沒有其他人評論說的那麼誇張😨食材新鮮，蔬菜鮮甜❤️,2025-05-06,2025-05-06
勝雞（原味鼎軒）,花花,https://www.google.com/maps/contrib/100515004466576380229/reviews?hl=zh-TW,在地嚮導 · 21 則評論 · 6 張相片,5 顆星,1,天,餐點新鮮，調味適中，很值得買！,2025-05-06,2025-05-06
逢甲古早味蛋餅,Chi-Faye Chan,https://www.google.com/maps/contrib/106460071771352226727/reviews?hl=zh-TW,15 則評論 · 4 張相片,5 顆星,12,小時,早上點熊貓外送，蛋餅超好吃，外脆內軟，口感極佳，如果能在現場吃，一定更好吃,2025-05-06,2025-05-06
逢甲古早味蛋餅,bobo,https://www.google.com/maps/contrib/101381831903514472552/reviews?hl=zh-TW,在地嚮導 · 36 則評論 · 1 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
豫春園麵食館,曉仁范,https://www.google.com/maps/contrib/101319700610627943583/reviews?hl=zh-TW,在地嚮導 · 51 則評論 · 36 張相片,3 顆星,1,天,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),ZI FENNN,https://www.google.com/maps/contrib/101695096083629288521/reviews?hl=zh-TW,,5 顆星,1,小時,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),NA NU,https://www.google.com/maps/contrib/112973150095196198725/reviews?hl=zh-TW,4 則評論 · 7 張相片,5 顆星,1,小時,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),哥們,https://www.google.com/maps/contrib/118155611339158044204/reviews?hl=zh-TW,在地嚮導 · 21 則評論 · 6 張相片,5 顆星,18,小時,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),戴正吉,https://www.google.com/maps/contrib/112700697018652460085/reviews?hl=zh-TW,10 則評論 · 4 張相片,5 顆星,20,小時,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),妮妮,https://www.google.com/maps/contrib/115327223130474442317/reviews?hl=zh-TW,在地嚮導 · 57 則評論 · 269 張相片,5 顆星,1,天,非常美味,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),義Kaku,https://www.google.com/maps/contrib/117149285355904373764/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),mason,https://www.google.com/maps/contrib/106445413140613024589/reviews?hl=zh-TW,5 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
力軒屋(不定時公休，請見ig),NAE HAN,https://www.google.com/maps/contrib/105135643971963849081/reviews?hl=zh-TW,8 則評論 · 9 張相片,5 顆星,1,天,好吃 速度快,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,詩庭周,https://www.google.com/maps/contrib/102998882349472151136/reviews?hl=zh-TW,13 則評論 · 2 張相片,5 顆星,2,小時,丁丁服務很棒，彩色好吃😋,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,吳重億,https://www.google.com/maps/contrib/113393165014982337115/reviews?hl=zh-TW,10 則評論,5 顆星,1,天,小金很棒,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,鄭家榛,https://www.google.com/maps/contrib/103707644410008245277/reviews?hl=zh-TW,6 則評論 · 3 張相片,5 顆星,1,天,"感謝丁丁的服務 好親切 好喜歡
義大利麵很好吃 奶酪好喜歡😍",2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,凱博,https://www.google.com/maps/contrib/111826406040215651889/reviews?hl=zh-TW,在地嚮導 · 25 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,陳宣宏,https://www.google.com/maps/contrib/113880206070248342906/reviews?hl=zh-TW,在地嚮導 · 5 則評論 · 2 張相片,5 顆星,1,天,餐點好吃，小金服務超👍,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,Zi Tuan,https://www.google.com/maps/contrib/118304126140429261762/reviews?hl=zh-TW,在地嚮導 · 16 則評論 · 13 張相片,5 顆星,1,天,來吃了很多次，第一次遇到服務超級熱情的店員，整體用餐下來過程很愉快，大推服務生小金，頭髮捲捲的那位，很積極很熱情服務很好😀,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,王婉寧,https://www.google.com/maps/contrib/117812270246844781196/reviews?hl=zh-TW,9 則評論 · 3 張相片,5 顆星,1,天,餐點好吃，最喜歡花椰雞肉麵加辣，小金的服務非常好👍👍 用餐過程很開心🥳,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,宣喻,https://www.google.com/maps/contrib/115137049262791577900/reviews?hl=zh-TW,,5 顆星,1,天,服務態度很好（小金）上餐速度也很快,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,Lan yu,https://www.google.com/maps/contrib/100598208109685348679/reviews?hl=zh-TW,2 則評論 · 10 張相片,5 顆星,1,天,餐點好吃，店員小金服務親切👍,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,龔彥儒,https://www.google.com/maps/contrib/108779308129499012886/reviews?hl=zh-TW,5 則評論 · 3 張相片,5 顆星,1,天,還不錯吃，不過麵體不是我最喜歡的口感，青醬很濃郁，服務員小金的服務不錯,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,蔡淯紳,https://www.google.com/maps/contrib/108509359942681450747/reviews?hl=zh-TW,,5 顆星,1,天,餐點不錯，小華服務態度良好👍,2025-05-06,2025-05-06
亞丁尼義式麵屋 逢甲店,許派樂,https://www.google.com/maps/contrib/117405984132505770352/reviews?hl=zh-TW,在地嚮導 · 10 則評論 · 2 張相片,5 顆星,1,天,謝謝小金的服務！,2025-05-06,2025-05-06
皇家印度餐廳 Royal Indian Restaurant,CHERIE LIU,https://www.google.com/maps/contrib/108279676473560044567/reviews?hl=zh-TW,5 則評論,5 顆星,19,小時,點了牛肉和雞肉咖喱，風味香料很獨特，餐點都很好吃，餅皮要趁熱酥脆時沾咖哩吃，謝謝老板請我們吃布丁甜點，灑花生的淡黃布丁泥口感特別，不會太甜好吃，服務很親切。希望有提供洗手乳。,2025-05-06,2025-05-06
香港鴻利燒臘快餐,陳金茵,https://www.google.com/maps/contrib/109602922983755448601/reviews?hl=zh-TW,在地嚮導 · 42 則評論 · 19 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
擄胃專家,傑哥不要啦,https://www.google.com/maps/contrib/104091832126590420869/reviews?hl=zh-TW,7 則評論 · 5 張相片,5 顆星,22,小時,乾我超愛 每個禮拜都吃三天,2025-05-06,2025-05-06
吉野烤肉飯 逢甲店,小智,https://www.google.com/maps/contrib/116084573882172224514/reviews?hl=zh-TW,,5 顆星,18,小時,,2025-05-06,2025-05-06
花漾夯夯鍋-逢甲店,艾艾,https://www.google.com/maps/contrib/109033788217499818259/reviews?hl=zh-TW,123 則評論,1 顆星,1,天,,2025-05-06,2025-05-06
豐成麵館,何鱷魚,https://www.google.com/maps/contrib/103062290756682333885/reviews?hl=zh-TW,"在地嚮導 · 691 則評論 · 3,404 張相片",4 顆星,5,小時,,2025-05-06,2025-05-06
南屏木場-木瓜牛奶專賣（逢甲店）,翁s,https://www.google.com/maps/contrib/111857997660291062741/reviews?hl=zh-TW,在地嚮導 · 32 則評論 · 4 張相片,5 顆星,20,小時,酪梨牛奶很好喝！酪梨的濃與鮮奶的醇達到完美的平衡！,2025-05-06,2025-05-06
南屏木場-木瓜牛奶專賣（逢甲店）,毛喵,https://www.google.com/maps/contrib/105335487731772377604/reviews?hl=zh-TW,在地嚮導 · 15 則評論 · 3 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
炙燒厚骰子牛,8433 siy,https://www.google.com/maps/contrib/111506752910797275228/reviews?hl=zh-TW,9 則評論 · 5 張相片,5 顆星,20,小時,100換200 比鱷魚肉好吃多了,2025-05-06,2025-05-06
Unplug Bistro 艾睏餐酒館｜ 台中餐酒館｜ restaurants｜酒吧,N Y,https://www.google.com/maps/contrib/113581552001678568940/reviews?hl=zh-TW,在地嚮導 · 34 則評論 · 10 張相片,1 顆星,1,天,"5/4更新，第二次uber回購，點更多東西但發現變難吃了，配料也變好少，第一次訂購燉飯時有加點牛肉很好吃，玉米筍是整根的跟櫛瓜也是厚片大片的，這次訂購不知道怎麼回事，牛肉筋很多且味道很腥好難吃，玉米筍竟然變成玉米筍「絲」，而且只有三個小小絲⋯⋯櫛瓜也是只有兩個超薄薄片…..，是因為換人備餐還是因為假日關係？品質變好差，不敢點了…

————————————————————————
在uber上面點燉飯，備註的都有注意，而且餐點超好吃😋，下次會再點❤️！",2025-05-06,2025-05-06
弘爺漢堡 吾軒店,Q Q,https://www.google.com/maps/contrib/107277854707343145374/reviews?hl=zh-TW,1 則評論 · 1 張相片,1 顆星,21,小時,用個餐也能看見小蟑螂亂竄……,2025-05-06,2025-05-06
八方雲集 台中逢大店,Justin Ho,https://www.google.com/maps/contrib/108967723252177132180/reviews?hl=zh-TW,在地嚮導 · 1 則評論 · 69 張相片,5 顆星,1,天,整體表現不錯，食到鍋貼有很重焦香味及口感非常酥脆。,2025-05-06,2025-05-06
一直丼直火和牛燒肉丼飯︱A5和牛燒肉、牛排︱餐廳採軌道送餐︱上午11點~深夜1點全時段供餐,三津原倫也,https://www.google.com/maps/contrib/114262916311154826110/reviews?hl=zh-TW,10 則評論 · 8 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
小卒砂鍋雞米飯-台中逢甲店 現場候位｜這鍋飯有點強｜酸菜魚｜午餐｜晚餐｜逢甲美食｜火鍋,Verna,https://www.google.com/maps/contrib/114335401229744368785/reviews?hl=zh-TW,在地嚮導 · 33 則評論 · 17 張相片,1 顆星,1,天,CP值超低，排骨有一半甚至2/3都是筋，而且一點也不軟爛，超級空虛，調理包都沒這麼空虛，自助吧倒是不錯，要不要改做冰沙還有湯專賣？？？砂鍋沒做的好吃的，對於推薦這間的KOL完全0信任了。,2025-05-06,2025-05-06
